,company,job,title,question,answer
152,한국전파기지국(주),IT/웹/통신,"담당자 코로나감염으로 3주뒤에 연락받아서 면접받았습니다
면접은 1회로 사장님과 임원한분이였습니다""","전공관련질문, 무선통신에 대해 얼마나 알고있나
학점이 높은데 대학생활은 어땠나",친절하고 부드러운 분위기로 압박면접은 아니였습니다-
153,(주)엔에스게임즈,IT/웹/통신,"이력서넣고 하루도안되서 연락이옴.
면접을보고 당일 입사제안이 바로옴""","어떤일을 해봤는지
우리가 하는일을 할 수 있는지
금여는 괜찮은지","느낀점 일단 면접관이 똥통임 아는게없음
대표 이사들은 더 아는게 없음 이름만 걸어넣고 다른일 하러감"
154,비에프솔루션(주),IT/웹/통신,"이력서 -> 1차 면접(프로그래밍 문제를 푼 이후 이사님과 면접) -> 2차 면접(대표와 면접. 이때 가끔 부장, 과장급 직원도 와서 2:1 면접이 진행될 수 있음) -> 결과 통보""","면접에서본 시험문제에 대한 질문, 어떤 노력을 하는지 등.자세한 질문은 기억이 나지 않음.",대체로 긍정적. 질문에 대한 답변을 잘 들어주고 다시 물어봐줌. 면접자를 대우해주는 느낌.
155,원캐스트(주),IT/웹/통신,"간단한 전화면접 후 1차 팀장 2차 임원 최종합격""",무난한 개발자 면접 열정 도전 그런것 좋아하심 사장님 직점 면접 간단한 신입은 코딩 테스트,무난한 면접. 이상한 면접관이 있었으나 지금은 참가 안하는걸로 알고 있음
156,삼현리더스(주),IT/웹/통신,"먼저 연락이 와서 면접 보러 갔었음
처음에 광고인줄알고 끊으려고 했는데 알보고 협력사""",무엇을 지금까지 해욌고 어떤걸 했는지 물어봐서 그걸 답함,"이것저것 다 해보고 이거 저거 했다고 하니
전문성 떨어지는거 아니냐고 함"
157,(주)페어,IT/웹/통신,"대체로 자기가 한 프로젝트를 보고 면접을 봄 지금은 어떻게 할진 모르지만 그때보다 더 쉬워졌을것으로 예상됨""",음... 솔직히 그냥 약간 회사에 대해서 알려주는 담소정도로 생각나서 딱히 생각나는건 없음,"처음엔 모든 사람 똑같겠지만 사람은 대체로 좋아보임
근대 그것뿐임 어차피 나가는게 승자"
158,에스케이테크엑스(주),IT/웹/통신,"간절함울먼저봤다고합니다 .....
..그냥 적당한질문""",머 꿈이머냐 그런 질문이많았습니다,그냥 평범했어요
159,(주)에스온정보통신,IT/웹/통신,"채용사이트 통해서 지원하여 전화로 통보 받은 후 면접을 진행하였고 다음날 바로 전화가 와서 채용됨""","1. 길가다가 돈을 주었을때 어떻게 할 것인가?
2. 우리회사가 어떤 회사인지 아는지?
3. 열심히 할 수 있는지?","사무실 들어갔을때 부터 아 이건 아닌것 같다라는 생각을 했었고
면접을 진행할만한 별도의 공간이 없어 작은 회의실 같은곳에서
원형테이블에 면접관3명과 둥그렇게 앉아 면접 진행함.
많은 중소기업들이 그렇듯이 이력서를 당일에 처음 보는듯 하였고
보면서 궁금한점을 물어봄."
160,(주)엘에스이노베이션,IT/웹/통신,"면접일정 조율을 잘 해주셨고 면접 과정이 편하게 진행되었음""",전공한 학과에서 배운 내용과 다른 업무 내용의 다소 차이가 있으므로 준비하려는 경력에는 도움이 되지않는데 어떻게 생각하는지,전공과 달라도 해당 업무와 적정이 맞다고 생각하여 지원하였다고 답변함
161,(주)아이준,IT/웹/통신,"사람인통해서 이력서넣고 면접날짜잡아줘서 학교내 건물에서 면접.""","포트폴리오내에 있는 프로젝트 경험, 기술설명,","답변은 기한내에 문자로통보
열심히 공부하려고 학원다녔다고 말했는데 학원다닌다고 다 개발자꿈을 가지냐는 식으로 말하는게 기분배려안함. 교내학생대우를 많이 하는것같았음"
162,다올아이씨티(주),IT/웹/통신,"회사가 아닌 카페 에서 만나서 면접을 진행함. 특별히 문제없음""",기술적인 질문은 없었음. 외주업체를 어떻게 다루는게 효율적인가를 알려줌. 일반적인 면접질문도 없었음.,아웃소싱이 아니라고 하지만 다를게 없는느낌. 신입 면접이였지만 기술적인 질문은 없었음
163,(주)넷츠플러스,IT/웹/통신,"잡코리아를 통해 입사지원을 했고 엄청 편안한 분위기에서 면접이 진행됩니다.""","주로 네트워크 기본 지식을 물어봅니다.
1. OSI 7 과정
2. TCP & UDP
3. 네트워크 장비 아는 게 있는가?","네트워크 개념을 알고 있다면 대답한 거에 있어 큰 어려움은 없습니다.
팀장님께서 회사, 업무, 복지에 대해 자세하게 말씀해 주십니다."
164,바코드랩,IT/웹/통신,"구로에 위치함. 분위기는 편함. 연락은 금방 와서 준비해가기 편했습니다""",동기나 업무숙련에 대한 질문이 길어졌던 것 같음. 영상 보고 공부했으면 무리없는 무난한 질문들,분위기 상당히 편안하고 엘리베이터 제대로 타기가 어려움.
165,탑중앙연구소(주),IT/웹/통신,"간단한 자기소개, 업무 역량에 물어 봤고, 하고 싶은 말 하고 끝났습니다. 무난한 면접.""",면접 전에 일찍 도착 하니까 모바일 게임 하느냐? 고 물어 보더니 같이 하자,"하하하. 잘 안합니다. 라고 대답하였고, 편안한 느낌을 받았습니다 ."
166,(주)티엔디엔,IT/웹/통신,"2:1면접이었으며 결과 통지가 빠른편임""","오래걸리지 않았으며 기존 경력위주로 질문
당시 회사 이전을 앞두고있었기에 집이 어딘지 물어봤었음",몇년전에 본거라 지금과는 많이 달라져있을거 같네요
167,(주)펄사크리에이티브,IT/웹/통신,"여러모로 희한했다 회사는 솔직한 답변을 원했으나 구직자에겐 솔직하지 않았음""","개발 경험
야근할수있는지
좋아하는게임","가면 안된다고 생각했음, 그리고 한명이 정말..아니다
사대보험이 꽤 장기간 밀렸는데 그 사실을 공유하지 않고 공격적인 채용을 하고 있어
건너건너 재직중인 지인의 소개로 가지 않을수있었다"
168,라임아이(주),IT/웹/통신,"자기소개 및 전 회사에서 주로 했던일 설명. 할수 있는일 설명""",회사 설명과 오면 해야 할일을 더많이 설명 회사가 나를 뽑는다기보다 내가 올건지 말건지를 묻는듯,.
169,찬영씨엔씨(주),IT/웹/통신,"사장님과 1대1 면접이며 자기소개서 기반으로 대화하는 느낌으로 면접 진행""",기술 면접으로는 네트워크 기술인 ACL이 뭔지 설명해보라 했음,ACL 설명
170,(주)코미드,IT/웹/통신,"대표와 1대1 면접으로 진행했습니다. 중간에 개발팀장과 전화통화도 했습니다.""","왜 지금 회사를 나오려고 하느냐, 우리도 돈 많이 준다...",내 연봉을 깎고싶은데 사람은 필요해서 3개월 수습기간동안만 급여를 유지시켜줌을 요구... 별로였다
171,(주)제이티넷,IT/웹/통신,"서류-1차-2차로 진행됨. 면접 일차는 2만원 면접비 줌""","4차산업 관련 질문
경력에대한 질문
지원 동기
취미","걍 잘 들어주심
대표 면접 대표님 질문이 예리하셨던게 굉장히 인상에 남음
회사 위치 너무 구림..
가면서도 합격하면 어캐 다니나부터 걱정했으나 떨어졌음
2차면접 4명이 1개 포지션두고 봤는데 4명 전원 탈락..
몇배수인지 모르겠음
면접당 한시간씩 봐서 혼이 나감..임원까지 한시간 볼줄은 꿈에도 몰랐음 실무면접만 두번 본 느낌이라
어이가..."
172,리디아위밍(주),IT/웹/통신,"분위기는 편하게 대략 20~30여분정도 실무자와 면접 진행""",사는 곳 종교 결혼여부 진행했던 프로젝트 쇼핑몰 경험 등,편한 분위기에서 어려운 질문은 없었던 거 같음 사생활을 좀 물어보는 편임
173,(주)티클,IT/웹/통신,"면접 보라고 와서 봤는데 답이 오지를 않습니다.""",1. 본인은 어떤 사람인가요? 2. 어떤 직무인지 이해하고 계신가요? 설명해 주세요 3. 장기적인 커리어 곳이 무엇인가요?,"상당히 자유로운 면접이라고 느껴졌으나, 어떤 이유로 면접을 보는지 이해가 안 됩니다."
174,큐빅웨이브(주),IT/웹/통신,"신입 면접이어서 그런지 다대다로 발언 기회 별로 없고 압박면접""","전공교과, 학교생활에 대한 내용이 주를 이룸.",짧은 시간내에 면접 종료되고 결과는 1주이내로 연락주겠다고 함.
175,(주)서온,IT/웹/통신,"면접 날짜 잡히면 그날 인성+실무면접 후 며칠 뒤 합격여부를 통보받음""","프로덕트를 만들면서 어려운 점은 없었는지,
커뮤니케이션은 잘 하는지 등
그 자리에서 화면개선에 대한 손스케치를 시켰음",모든 면에서 솔직하게 답변했고 과제를 받아 좀 당황했지만 침착하게 했음
176,지트로닉스코리아(주),IT/웹/통신,"파견 업체다 보니 파견 될 업체 한번 한국 지사장이랑 한번 면접을 진행하며, 외국계 회사이나 전체적인 면접은 한국어 이외 간단한 영어 면접이 있습니다.""",간단한 자기소개와 관련 경력 내용 문의를 하며 Help Desk 업무에 대한 서비스 마인드 등을 물어봅니다.,전체적으로 생각나는대로 답변하면 되며 어렵지 않음
177,이제이컴퍼니,IT/웹/통신,"대표와 카페에서 1차면접
실무자와 사무실에서 2차면접""","1분 자기소개, 우리회사가 하는일은?, 자신의 업무 스킬, 경력과 경험","현대 카드와 캐피탈의 업무를 보조한다고 답했다
더 자세히 말해보라고했으나 정보가 부족하다고 했음"
178,늘푸른기술,IT/웹/통신,"간단한 인터뷰 식으로 면접이 진행 된다. 면접 난이도는 매우 쉽다.""",할줄 아는게 많으시냐 물으셨다. 다양한 방면에서 일할 수 있는 인재가 필요한 듯하다.,무난하게 진행 되었고 어렵게 답할 답변이 없었기 때문에 괜찮았다.
179,엑스퍼다이트비앤씨(주),IT/웹/통신,"이력서 및 자소서를 기준으로 한 질문을 많이 했고 업무적인 부분은 크게 어려운 걸 물어본다거나 그런건 없었음. 회사 홈페이지 참고만 해도 될 정도.""","성격의 장단점, 업무시간 변동도 괜찮은지,",확신이 들지는 않지만 후회는 없음.
180,이지택시,IT/웹/통신,"1:3 면접이었고, 한국인 2명 외국인 1명이 면접관이었음""","회사를 어떻게 알게 됐는지, 영어는 얼마나 할줄 아는지",지인분의 소개로 알게 됐고 그당시에 가지고 있던 토익 점수로 답변함
181,(주)대유플러스,IT/웹/통신,"면접관이 4-5명이고 질문자체는 어렵지않음 쉬움
근데 2차면접 볼때는 쓰잘데기 없는 질문이 많고 좀 무례하고 사적인 질문을 많이함""",어려웠던 질문은 없었음 그냥 내 경력 말하고 대답하는 정도로 했음,그동안 했던일 전에 회사에서 한일 자세하게 말해줌
182,베스하이(주),IT/웹/통신,"정말 꿀 면접 하지만 면접에 가지마요""","딱히 정말 면접에서 기억나는 말은 없어요
다만 몽골?쪽에 유통하는 회사다고 해서 아 글로벌을 노리는건가?싶었음","면접자가 대표였는데 나름 아래 직원들 뽑는다고 그랬는지 모르겠지만
자세가 대표의 이미지와 맞게 정말 불량해보이고 내가 대표다 라고 할만큼 거만했음"
183,씨엔커뮤니케이션(주),IT/웹/통신,"지인 추천으로 갔는데 회의 하는 곳에가서 지인과 팀장과 같이 면접 봄""",면접 질문은 영업직이라 크게 없었고 재량을 많이 보는 편이드,면접이 어렵지가 않아서 그냥 무난했고 느낀건 따로 크게 없었다
184,(주)케이티엔,IT/웹/통신,"전화로 면접연락와서 대표님과 면접 봤습니다""","1. 자소서 내용을 토대로 무엇을 말하고 싶었는가?
2. 우리 회사의 매출액정도면 어느정도의 물량이 팔리는지 아는가?
3. 우리 회사에 들어오면 무엇을 제일하고싶은가?","1. 침묵....
2. 물량 개당 가격을 60만원으로 잡고 매출액대비 계산해서 때려맞추고 그 이유를 설명함
3. 신입이었기에 무엇이든 경험해보고싶다."
185,(주)콘버스,IT/웹/통신,"1시간 정도 진행. 대표는 아니고 마케팅팀의 팀장급(?) 으로 보이는 사람들이 면접봄 근데 다들 어려보였음

얼마 마케팅비 집행해보았냐

기록 남기는거 좋아하느냐

전 회사의 CPA나 월 가입자수 같은 것들을...""",기록 남기는거 좋아하는지.. 여기는 업무를 기록으로 꼼꼼히 한다고 했음,좋아하는 편이라고 대답
186,"ISFnet, Inc.",IT/웹/통신,"채용 설명회 참가- 인사담당과 간단한 면담 - 서류제출 - 1차면접 -2차면접 -합격""","4대1면접, 1대1 면접을 하고 질문은 아주 평범. 회사 홈페이지에 나와있는 가치관 목표랑 맞는지(외웠는지) 여러차례에 걸쳐 물어봄.","회사의 가치관을 강조, 이미지나 인상 깊은점, 사장 책이나 기사를 보고 가면 됨."
187,(주)21포스,IT/웹/통신,"사는곳, 주량, 결혼유무, 출퇴근 거리등의 일반적인 질문
준비 안해가도 대답할수있는 질문이었음""","특별히 기억에 남는 질문은 없음
형식적인 면접이였고
출퇴근 시간, 야근 그리고 급여관련 설명등이 주였습니다
수습때는 공고문의 올려놓은 급여와는 다르게 나간다는 등의 설명정도...",부담없이 일상적인 대화 였으며 누구나 합격할수 있다고 생각함
188,아리온통신(주),IT/웹/통신,"사장님, 팀장님 총 2명과 함께 면접을 진행함""","뭐 개발했나 ?
뭐하는 회사 인지 아는지 ?
가족관계는 어떻게 되는지 ?",그냥 무난하게 면접을 진행하였음.
189,정글통신(주),IT/웹/통신,"자기소개와 성장하는회사라 앞으로의 자신의 계획등
향후 발전가능성""","1.힘들었을때 극복한경험
2.타인과의 관계에있어 중요한점",보통
190,보이스로코(주),IT/웹/통신,"서류 통과 후 다대일 면접.
CTO분과 파트별 팀장, 관련 멤버로 보이는 분들이 면접관이었고 주로 진행했던 프로젝트에 관한 얘기를 했습니다.""","구체적인 질문 보다는 부로 이전 회사에서 진행했던 프로젝트에 관련하여 본인이 진행한 일에 관한 질문이 주를 이루었습니다.
그 외에 프로젝트를 진행하면서 어렵거나 힘들었던 부분이나 어떻게 해결했는지와 같은 질문이 있었습니다.",프로젝트에 관한 간략한 설명부터 시작해서 그 안에서 본인이 담당했던 파트에 관한 일을 설명하고 사용한 기술에 대해 이야기 했습니다.
191,(주)지디에프랩,IT/웹/통신,"사람인에서 이력서 보고 연락을 주심
면접 개인적으로 약속 잡고 대표님이 직접 내가 사는 쪽으로 와서 면접 봄

면접 후 바로 합격 문자 주심""","토익 점수 본인이 직접 딴 거 맞나요? [대리시험 아니냐고]
고득점이라 못 믿으시는 건지 매우 황당한 질문이었습니다.","면접 볼 때 회사의 장점을 말씀해주시는데 실제 입사 후 다른 점이 많음.
예를 들면 미국 오피스를 낼 거고, 거기에 근무할 수도 있다 등등"
192,(주)타이어비즈,IT/웹/통신,"면접 후 다음주부터 출근했다. 이력서 제출부터 입사까지 1주일정도 소요되었다""","SQL 에 관한 질문이 있었다.
타이어의 정보를 고객에게 알려줘야 하기 때문에 해당 테이블에서 원하는 데이터를 검색할 수 있는지를 면접자에게 요구한다
JAVA에 대한 기본지식이 있는지 물어본다
조직과 잘 융화될 수 있는지에대해서 물어본다.","개인적인 질문이거나 선을 넘는 질문은 없었고
면접도 깔끔하게 끝났다"
193,와이젬(주),IT/웹/통신,"시작할때 자기소개하고 주로 회사소개 해주심. 업무소개 지나가듯이 해주셨음""","자격증 이야기,컴퓨터 활용도 얼마나 되는지, 등등 얘기해주심",그냥 무난무난 중소기업이었음 기분니쁘게 하는질문 없었음
194,그리즐리(주),IT/웹/통신,"문자를 통해 1차 서류 통과를 안내받았고, 2차 전화 인터뷰 후 방문하여 면접보았습니다.""",자소서 기반으로 질문들이 많이 왔습니다.,"진행했던 프로젝트에서 맡은 역할과 개발한 내용에 대해 설명했고, 개발하면서 막혔던 부분들에 대해 자세히 설명했습니다."
195,(주)에스비네트워크,IT/웹/통신,"자기소개서에 기반하여 질문하시고 성격 등을 물어보십니다.""",본인이 성격이 어떠한지 설명 하세요.,어디가서 튀지않고 잘 어울립니다.
196,NTT docomo,IT/웹/통신,"주로 자기pr과 대학에서 무슨일을 해왔는지를 중점적으로 물어봅니다. 특히 대학경험이 제일 중요하다고 봅니다""",대학에서 무얼해왔는지 구체적으로 무슨 경험을 통하여 자기 발전을 이룩한 것을 말하시오,"대학에서 배운 소프트웨어 시스템으로 교내 비밀게시판 제작 및 서버관리를 중점으로 활동함
그 외에 보안수업때 배운 기술을 통하여 교내 해킹대회에서 수상한 실적 있음"
197,(주)라인트리,IT/웹/통신,"취업포탈 통해서 연락이 왔었고, 면접 시 대표님과 운영이사님께서 들어오심. 두 분 다 분위기 편하게 만들어 주셨고 합리적인 분인 것 같았음.""","최근에 읽었던 책과 느낀점
운영하는 서비스 이용해 본 적 있는지, 관련 경험의 여부","당시 읽은 책과 느낀 점 말했고
서비스 이용은 해보고 가진 않았지만 관련 경험 관련해 답변"
198,화해,IT/웹/통신,"2:1 면접이었고 분위기는 편안했다.
면접 시간은 길게는 2시간까지 걸릴 수 있다고 했으나 1시간 정도 보았다.""",자소서에 적은 내용과 관련하여 세세하게 질문하였고 답변에 대한 꼬리에 꼬리를 잇는 질문이 많았다.,솔직하게 대답함
199,(주)파이언스,IT/웹/통신,"지원후 3일 이내 연락이 왔고 약속을 잡은 후 면접을 진행하였습니다.""","저는 신입이라 지원동기, 앞으로의 희망, 커뮤니케이션 스킬, 마케팅 기초 상식을 물어봤습니다.","창업에 관심이 많아 예전부터 스타트업에 관심이 있었고 그래서 스타트업에서 배워보고 싶은 많이 있어 지원했다고 했고, 기회가 되면 창업을 하고 싶다고 했습니다. 예전에 창업 동아리 활동에 대해 얘기했고, 대회 출전당시의 경험들을 중심으로 얘기했습니다. 마케팅 기초 용어와 앱 마케팅 전략에 대해 생각을 물어봐서 대답했습니다."
200,피셔스,IT/웹/통신,"사람인 입사지원 - 전화 연락받은 후 면접""","간단한 자기소개, 경력 기술, 결산이나 부가세신고 세무사사무실 안 끼고 혼자 할 수 있는지 등등","자소서에 쓴대로 답변하였고, 전 회사에서 어떤 업무 등을 했는지 답변했음"
201,(주)케이티,IT/웹/통신,"BEST
"" 2016 상반기 인턴
서류-인적성-필기전형-인턴실습""","면접은 PT면접과 직무역량 면접으로 진행되었습니다
50분간 PT주제에 관해서 생각을 정리해서 내용을 작성할 수 있는 시간을 주었구요 PT내용은 KT의 현재 고객사의 가격인하요구에 어떻게 대응할 것인가? 였습니다.
면접장에는 3분의 면접관님 그리고 3명의 지원자가 들어가 3대3 면접을 봤구요
PT내용 준비한거 면접관분들께 자료 드리고, 전반적인...","우선 처음 해보는 PT면접이라 그런가 좀 조리있게 대답하지 못한것 같습니다.
PT면접은 상세하게 물어보지는 않으셨고, 조언을 들었습니다.
직무역량관련해서는 제가 B2B직접적인 관련 경험이 없어 B2C의 관점에서 영업했던 경험을 말씀드렸는데, B2B사례랑 거리가 있는거 같다고 고개를 갸웃 하셨습니다...
고객관리 질문에도 순간 당황해서 고객과..."
202,(주)엘지유플러스,IT/웹/통신,"BEST
"" 1)자기소개 준비

LG유플러스 면접은 최대한 일찍 가는 것이 유리합니다!

가면 도화지보다 조금 큰 종이를 주고 인생 5대 뉴스를 통한 자기소개를 준비하게 합니다.

시간이 정해진 것이 아니라,...""","-인생 5대 뉴스를 통한 자기소개

-영화관에서는 무슨 일 했나?

-단순한 업무처럼 보이는데 고객의 문제를 파악하고 해결한 경험은 있나?

-봉사활동을 하면 어떤 느낌?

-자발적으로 한것 같진 않은데?

-여전히 내성적인것 같은데?

-국민은행 인턴은 왜 했는가?

-어차피 영업은 회사의 목표치를 달성해야 하는데 고객의...","원래는 2:2 면접인데, 저와 같은 조인 지원자가 안와서 2:1로 면접을 보게 되었습니다. 사실 면접이 40분이 아니라 20분에서 끝났어야 하는데... 제가 마지막 질문으로 받았던 '왜 은행 인턴을 했냐?'라는 질문에 너무 당황해서 답을 제대로 못 했고, 여기에 대해서 임원 면접관님이 조금은 황당해 하시면서 계속 압박 질문을 하셨습니다. 그리고 면접이..."
203,(주)마이비,IT/웹/통신,"3차 임원면접까지 소요시간이 엄청나게 길며, 구직자에 대한 배려심은 전혀 없어보인다. 합격통보는 다음날 전화통화로 이루어졌고 최종탈락 연락은 한참뒤에 문자한통으로 보내고 끝난다. 시간소요에 비해서 무의미한...""","전공과 관련된 질문이 있었고, 이력서를 통한 개인적인 질문이 다수를 이루고 있다.",개인 가치관과 이념에 대한 질문이 많고 인성 면접이면서도 자기 분야에 얼마나 관심을 가지고 살아왔는지를 파악한다.
204,에스케이플래닛(주),IT/웹/통신,"BEST
"" 임원 면접은 개인적인 질문이 많았고, 실무면접은 업무에 관한 내용이 대부분이었다. 두 면접 사이 간격이 짧고, 발표도 비교적 신속하고 모든 프로세스가 잘 시스템화되어있다. 질문은 아주 특이한 것들은 없었고...""","본인이 꼽는 좋은 마케팅의 사례와 그렇게 생각하는 이유는?
최근 본 광고 중 기억에 남는 카피는?
크리에이터의 가장 중요한 자질은 무엇이라고 생각하는가?
존경하는 사람은?
돈과 명예, 일과 가족 등 다양한 딜레마상황에 어떻게 대처할지 구체적으로 질문함.","비슷한 분야의 해외광고로 대답함.
크리에이터의 자질은 본인의 이력서와 연관지어 답변함.
딜레마상황은 솔직하게 답변하거나 결정하기 어렵다고 답변함."
205,케이티이엔에스(주),IT/웹/통신,"1차 실무면접 2차 임원 면접 이라는 평이한 과정""","왜 휴학했는지, 지원한 부서 외에 다른 관심있는 부서가 있는지",자격증 시험 준비. 현재 지원한 부서로 가고싶지만 다른부서로 간다면 전공을 살릴 수 있는 곳으로 가고싶음
206,(주)채널코퍼레이션,IT/웹/통신,"BEST
"" 분위기는 보통 개발사 분위기입니다.

퇴근시간에 면접을 마쳤는데 아무도 퇴근을 안하더군요.

인상좋은 두 분의 개발자와 코딩 테스트를 진행했습니다.""","면접은 실무자와 함께 페이퍼코딩을 하는 일이었습니다.

자료구조와 알고리즘에 대한 기본적인 것을 먼저 묻습니다.
(스택, 힙, 큐 , 배열, 연결 리스트 등등)
그리고 이진탐색, 병합정렬, 퀵 정렬 등등 중에 구현을 합니다.

도중에 간단한 회사소개도 듣습니다.

어떤 기술을 사용해봤는지 물어봅니다.
그리고 특정 기술을 사용할 수...","자료구조와 알고리즘에 대한 페이퍼 코딩을 잘 하실 수 있다면 무난히 합격하실 수 있지 않을까 생각됩니다.
저는 이번 처음 경험하고 평상시에 한 두개씩 해야겠다고 생각했습니다. 지금도 하고 있는데, 대체로 알고리즘은 그것을 구현하는 방법을 아느냐 모르느냐의 문제로 나뉩니다. 모르면 그냥 떨어지는 것이죠. 그 자리에 머릿속에 없는 난이도 있는 알고리즘을..."
207,앱리프트아시아퍼시픽(주),IT/웹/통신,"BEST
"" 포지션: 앱리프트의 자회사를 위해 일본 모바일 시장 조사,분석 및 전략수립에 의견을 보탤 인턴. 인턴치고 기대하는 일이 많은 눈치였고, 회사가 자금에 여유가 많은지 필요하면 까짓거 현지에 사원 몇 더 뽑으면...""","우리회사에 아는 점이 뭐냐, 왜 지원했냐같은 기본 질문은 다 물어봄.
게임하는 거 있냐, 앱 쓰는 거 뭐냐를 인터뷰어 둘 다 꽤 자세히 물어봄.
컨설팅회사처럼 케이스 스터디 질문을 (A라는 회사가 망해간다고 치면 어떡하실래요?) 가볍게 낸다.
원격으로 진행된 3시간짜리 case study의 경우 상세한 내용을 공개하는 건 도덕적이지 않다고...","1차 1.5차 인터뷰 둘 다 압박이랑은 거리가 먼 릴랙스한 면접이었습니다. 생애 첫 면접이었는데 덕분에 떨면서도 만족할만큼 말 했습니다.
2차의 경우 순전히 일본어 실력을 파악하기위한 것이었기 때문에 거의 잡담이었는데 그날따라 버벅댔습니다. 이 떄 떨어지겠다 싶었네요.
케이스 스터디는 그렇다쳐도 수학문제에서 상당히 당황했습니다."
208,요기요,IT/웹/통신,"BEST
"" 전화로 약속한 시간에 맞춰 본사로 갔는데 방이 없다고 아래층으로 안내. 5분 이상 기다린 후에야 면접관 나타남. 1:1로 20분 정도 질문에 대답하는 방식으로 진행. 나중에 물어보니 배달통 개발자 채용이었음.""","iOS 개발 관련 객체간 통신방법, 메모리 관리 관련, 디자인 패턴 등에 대해 설명해보라고 함.","Delegate, block, Notification Center, __weak 등에 대해 얘기했고 디자인 패턴은 strategy에 대해서는 설명했지만 state는 기억나지 않아서 못했음."
209,(주)스마트로,IT/웹/통신,"BEST
"" 1차 실무진 면접 이후, 2차 임원분들 면접을 보았습니다. 두 번 모두 자소서 및 이력서 관련의 인성 면접이었고, KT사옥으로 올라가 실무진 분들의 업무 환경을 보면서 상당히 자유롭고 편안한 IT 기업의 느낌을...""","1차 면접 때 자소서 기반 질문 및 야근 관련 자신의 생각, 공통 질문 등 전반적으로 무난한 면접이었습니다. 1차 때 인터뷰에 대해서 2차 면접 때도 관련 데이터에 관하여 질문 등이 있었으며, 최근 본 영화나 책, 양보했던 경험, 직무 관련 간단한 지식, 주도적으로 이룬 경험 등 인성적인 부분을 많이 보시려 노력하시는 모습이 보였습니다. 다만,...","야근 가능, 최근 읽은 책을 직무와 연관하여 도움이 될 수 있다는 식으로 답변하였고, 주로 자소서 기반한 인성면접이므로 편하게 자신의 사례를 이야기 하였습니다."
210,나이스정보통신(주),IT/웹/통신,"BEST
"" 최초 연락 3일 후 인터뷰. 1,2차 면접으로 나뉘어 있는 줄 알았는데 면접은 1회로 끝이 났어요. 이유는 모르겠습니다. 인터뷰 후 2주 정도 지나 연락이 왔습니다.""","4대 3으로 면접이 진행되었습니다(우리가 3) 돌아가며 자기소개 한 이후, 공통질문으로서 실무적인 사례를 주고 어떻게 풀어나갈 것인가, 우리 회사에 대해 얼마나 알고 있는지, 우리회사가 처할 수 있는 법률문제가 어떤 것이 있을 것으로 예상하는지. 등을 물어보았고 개별질문으로 각 개인의 스펙이나 경력에 따른 질문 2~3가지가 더 추가되었습니다. 개인적인...","답변내용을 구체적으로 적기는 부끄럽지만, 미리 회사 홈페이지와, 관련 뉴스기사를 읽고갔던 것이 공통질문 답변에 도움이 되었던 것 같습니다."
211,(주)아이센트,IT/웹/통신,"BEST
"" 서류통과 후 1주에서 2주내로 면접 진행. 면접의 분위기는 상당히 좋은 편입니다. 면접에서는 기본적인 네트워크 기술 면접을 포함하지만 기술에 대한 것보다는 인성부분을 더욱 강조해서 면접을 봅니다. 또한 힘든...""","사는 곳은 어디인가? 만약 사는 곳이 서울이 아닐시에는 거주지는 어떻게 해결할 것인가?
서브넷 마스크의 비트가 29비트 일때 서브넷 주소를 말하시오.
TCP에 대해 설명하시오.
허브와 스위치의 차이점에 대해 설명하시오.
주량은 얼마나 되는가?
네트워크 분야를 진심으로 원해서 지원하는 것인가? 아니면 다른 곳이 되지 않아 지원하는 것인가?","서울에서 살고 있기 때문에 서울 집에서 통근하겠습니다.
정답 : 255.255.255.248
아는 만큼 설명
주량은 1병입니다.
네트워크 분야만 생각하고 있습니다."
212,(주)아이지에이웍스,IT/웹/통신,"BEST
"" 서류를 접수하고 만 한달만에 연락이 왔고, 그 다음 주에 면접 실시. 1~2차 면접을 한번에 진행했다는 것이 특징이며, 각각 면접관 두명씩이 들어옵니다. 1차 면접이 특히 어려웠습니다.""","1차. 스토어 매출순위로 왜 이달의 매출 순위가 이렇게 되었는지 유추하고, 어떠한 데이터를 가지고 어떻게 개발회사에게 정보를 줄 수 있는지. 게임에 대한 이해관계에 대한 질문 등 해당 회사의 전문적이고 다양한 질문
2차. 이력서를 토대로한 질문들","이벤트적인 요소, 퍼블리싱 회사에 대한 요소 등을 들어 설명하였지만 꼬리물기식의 압박이 약간 있었음. 지극히 개인적으로 게임에 대한 얘기를 했다가 이해관계가 틀어져 난항을 겪음. 2차면접은 편안한 분위기로 하고, 이력서를 토대로 한 질문이었기에 무리없이 답변하였음."
